dit,noc,cbo,lcom,ca,npm,cam,ic,cbm,amc,avg_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
3,0,5,14,1,9,0.333333333,1,3,9.111111111,1.3333,False,False,0.4860619940720301,False,0.3,False,0.4505078200753661,AdaBoost
3,0,2,0,1,1,1.0,0,0,4.0,0.0,True,False,0.4432984644675537,True,0.7,True,0.75780662265637,AdaBoost
3,0,31,779,14,39,0.093915344,1,3,8.976190476000001,1.1429,False,True,0.8839001605346185,False,0.1,True,0.5358874750535835,RandomForest
1,0,13,131,9,16,0.235294118,0,0,6.666666667,1.1111,False,False,0.27328568924207325,True,0.6,True,0.5434631297637438,Voting
3,0,8,19,0,7,0.342857143,0,0,15.71428571,1.5714,False,False,0.2699589308698213,False,0.3,False,0.4039203691858198,AdaBoost
0,1,16,73,3,5,0.23214285699999998,0,0,23.71428571,1.2143,False,False,0.16893409005143253,False,0.2,False,0.1588841148853249,AdaBoost
2,0,13,878,5,45,0.261111111,1,2,6.755555556,0.9778,True,True,0.5672866128048408,False,0.2,False,0.3763138558690791,Voting
1,0,8,1,0,1,0.5,0,0,75.0,8.5,True,True,0.6616945641285406,False,0.0,False,0.2030147544602632,Voting
1,0,6,0,2,2,0.5555555560000001,0,0,29.0,0.5,False,False,0.4534198686031568,False,0.4,True,0.5713695331331864,AdaBoost
3,3,9,6,4,3,0.5625,0,0,28.0,1.5,False,True,0.6340042477202515,False,0.4,False,0.4379449524386911,AdaBoost
1,1,1,0,1,4,1.0,0,0,5.5,0.75,False,False,0.1280793402967467,False,0.3333333333333333,False,0.2732859763127688,AdaBoost
0,0,9,21,1,1,0.5,0,0,19.14285714,2.4286,False,False,0.23488332589676755,False,0.0,False,0.3016264754201398,AdaBoost
3,1,11,8,5,7,0.375,0,0,12.77777778,0.6667,False,False,0.2268552787894648,False,0.4,False,0.3710617516950693,AdaBoost
3,0,12,0,1,2,0.333333333,1,1,30.71428571,1.0,False,False,0.15132643943455334,False,0.4,False,0.22044792381097225,AdaBoost
3,1,30,1929,6,57,0.084485407,2,4,9.857142857000001,1.0476,False,True,0.5365411562000345,False,0.5,False,0.4906021687284132,AdaBoost
2,0,6,3,1,6,0.5,0,0,8.5,0.8333,False,False,0.18728073649365765,True,0.6,False,0.4773235772747861,AdaBoost
0,0,8,0,1,1,0.3666666670000001,0,0,15.0,1.1667,False,False,0.14528467478152018,False,0.0,False,0.3732786367754016,AdaBoost
3,0,9,26,1,6,0.325,1,1,7.555555556,0.7778,False,False,0.16531827083230105,False,0.2,False,0.4533498592688026,AdaBoost
1,0,4,0,1,3,0.583333333,0,0,9.0,0.6667,False,False,0.1388934339501526,True,0.6,False,0.4752318477127057,AdaBoost
1,0,10,28,3,7,0.23214285699999998,0,0,5.555555556,0.7778,True,True,0.5111572935565823,False,0.2,True,0.5219860003504629,AdaBoost
3,2,14,5,2,0,0.35714285700000004,1,1,25.42857143,2.1429,False,False,0.2646675445081394,False,0.3,False,0.3301233362270651,AdaBoost
5,0,3,0,1,2,0.666666667,0,0,9.0,0.5,False,False,0.19981548120596349,False,0.2,False,0.1720085083701076,AdaBoost
2,19,29,17,20,7,0.28,1,1,8.5,1.2,True,True,0.9725933800745006,True,1.0,True,0.7180889058138241,AdaBoost
2,0,8,39,3,10,0.3,1,20,4.9,0.9,False,False,0.0011109077048558683,False,0.0,False,0.13627305515580465,AdaBoost
3,0,7,3,1,5,0.3,1,1,12.5,0.6667,False,False,0.16106627597567888,False,0.0,False,0.17395328101253446,AdaBoost
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.12022189546000756,False,0.0,False,0.03523919569523151,AdaBoost
3,0,13,34,0,5,0.333333333,1,2,9.333333332999999,0.8889,False,False,0.12542406477103393,False,0.4,False,0.3616477674570874,AdaBoost
1,0,6,35,2,11,0.327272727,0,0,6.181818182000001,1.0909,False,True,0.5507760769352074,False,0.1,False,0.4342747964044065,AdaBoost
1,0,8,19,3,2,0.253968254,0,0,25.0,1.2857,True,False,0.19083842135336732,False,0.4,False,0.3721146578168663,AdaBoost
3,0,8,49,3,13,0.321428571,2,8,7.642857143,1.1429,False,False,0.05118090946478338,False,0.4,False,0.2323085757455784,AdaBoost
1,0,4,43,1,10,0.363636364,0,0,10.18181818,1.2727,False,False,0.2263505010360536,False,0.2,False,0.3138798277336485,AdaBoost
2,0,2,9,1,6,0.4166666670000001,0,0,6.333333333,0.8333,False,False,0.20117823275221827,False,0.0,False,0.14885178258422715,AdaBoost
1,0,6,6,2,3,0.5,0,0,18.25,2.75,True,True,0.6661835630520654,False,0.4,False,0.431622547264101,Voting
1,0,13,475,5,30,0.271428571,0,0,13.94285714,1.8571,False,True,0.9168892810060706,True,0.8,True,0.5785421603692148,AdaBoost
1,0,0,0,0,0,1.0,0,0,3.0,0.0,False,False,0.07388529326587906,False,0.0,False,0.036404429670922785,AdaBoost
5,1,10,37,6,11,0.363636364,1,3,9.454545455,1.0909,False,False,0.2025061795458135,False,0.4,False,0.3916886902928487,AdaBoost
1,0,7,6,2,4,0.5,0,0,3.5,0.75,False,False,0.1485409350037141,False,0.1,False,0.05505977912422634,AdaBoost
3,0,18,3,1,3,0.333333333,1,1,22.66666667,0.8333,False,False,0.14205554710351231,False,0.1,False,0.09142889143257656,AdaBoost
3,0,3,1,0,2,0.833333333,0,0,4.5,0.0,False,False,0.12053643258212615,False,0.08571428571428573,False,0.2594441646327956,AdaBoost
5,0,2,1,0,1,0.625,1,1,6.5,0.5,False,False,0.16209369705507845,False,0.0,False,0.3676837807696569,AdaBoost
1,0,3,0,1,3,0.666666667,0,0,8.0,0.6667,False,False,0.13352082776921415,False,0.2,False,0.19324809577372515,AdaBoost
1,0,4,15,0,5,0.25,0,0,3.833333333,0.8333,False,False,0.17455210667553706,False,0.1,False,0.12202418280212828,AdaBoost
0,0,5,1,1,2,0.75,0,0,24.0,0.5,False,False,0.08835053388563185,False,0.2,False,0.2220502494304009,AdaBoost
1,0,16,386,12,26,0.100649351,0,0,12.82758621,1.1034,True,True,0.8353553955981803,True,0.7,True,0.6061613300137175,AdaBoost
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.12781339470177738,False,0.0,False,0.0697962629393141,AdaBoost
4,0,19,160,5,13,0.166666667,1,2,12.28571429,1.6667,False,False,0.2280583155488965,True,0.7,False,0.4563907735476539,AdaBoost
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.07858850668662662,False,0.0,False,0.05760577351814877,AdaBoost
1,0,4,0,2,5,0.6,0,0,7.4,0.8,False,False,0.4876525576000063,True,0.6,True,0.5370202338667728,Voting
2,0,6,4,1,3,0.46666666700000003,0,0,11.75,0.25,False,False,0.478103369590118,True,0.7,True,0.5172026586770508,Voting
1,13,45,561,15,34,0.19607843100000005,0,0,9.617647059,1.1176,False,True,0.9690987377986676,True,0.7,True,0.5692365699334474,AdaBoost
1,0,0,1,0,1,0.5,0,0,6.0,0.5,False,False,0.13478747544420525,False,0.2,False,0.2294786371813124,AdaBoost
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.07858850668662662,False,0.0,False,0.05760577351814877,AdaBoost
1,0,46,0,45,0,0.0,0,0,0.0,0.0,False,True,0.8122094248325992,False,0.4,False,0.4487397849236465,AdaBoost
1,0,80,190,75,20,0.16,0,0,0.0,1.0,True,True,0.935514459918983,True,0.7,True,0.5801280873791568,AdaBoost
3,0,8,60,1,9,0.35416666700000005,1,1,7.333333333,1.1667,False,False,0.1999379794932108,False,0.3,False,0.3286167427838125,AdaBoost
2,0,11,36,1,1,0.320987654,1,1,47.88888889,3.4444,False,True,0.6017000047372044,False,0.4,False,0.295020429967594,AdaBoost
6,0,2,0,1,2,0.666666667,0,0,11.0,0.5,False,False,0.3856794271200189,False,0.2333333333333333,False,0.4640458721691767,AdaBoost
0,0,9,10,2,2,0.45,0,0,18.4,1.0,False,False,0.1317839365369442,False,0.2,False,0.3740266739602745,AdaBoost
1,0,9,815,4,35,0.261904762,0,0,17.18604651,0.8372,False,True,0.5636345491586424,False,0.2,False,0.3992393914895973,AdaBoost
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.12022189546000756,False,0.0,False,0.03523919569523151,AdaBoost
1,0,2,149,2,18,0.18333333300000001,0,0,5.222222222,1.0556,False,True,0.6190651101989073,False,0.0,False,0.38508236789312944,AdaBoost
3,0,41,40,5,5,0.290909091,1,1,25.91666667,1.4167,False,False,0.22984244530721365,True,0.6,False,0.3255782237497017,AdaBoost
1,0,8,0,2,8,0.333333333,0,0,15.11111111,1.0,True,False,0.19512597127610568,False,0.1,False,0.37043955170321535,AdaBoost
2,0,6,17,4,7,0.428571429,0,0,5.285714286,0.8571,False,False,0.20481114058549832,False,0.0,False,0.3467607054556863,AdaBoost
3,0,6,36,1,10,0.4166666670000001,2,6,7.083333333,1.0833,False,False,0.4012713593520782,False,0.1,False,0.3042401159101276,AdaBoost
1,6,11,15,7,5,0.541666667,0,0,7.666666667,1.0,False,True,0.5243066375641559,False,0.5,False,0.3901701887560733,AdaBoost
4,0,12,146,4,19,0.22142857100000002,2,3,8.7,1.1,False,False,0.19391819144548672,False,0.2,False,0.2502076908285363,AdaBoost
4,0,12,21,3,6,0.4,0,0,5.571428571,0.5714,False,False,0.2149306379981498,False,0.3,False,0.18545961182895332,AdaBoost
2,13,20,181,15,17,0.272727273,1,2,8.272727273,1.5,True,True,0.6129865201016385,True,0.8,False,0.4999489037208218,AdaBoost
1,0,22,77,5,7,0.32967033,0,0,12.85714286,1.1429,False,False,0.1822956501432731,False,0.3,False,0.4283826797911274,AdaBoost
2,0,11,581,7,36,0.252252252,0,0,9.421052632,1.2895,True,True,0.5992783502631017,True,0.7,False,0.4469095622298999,AdaBoost
1,0,12,2,2,3,0.5,1,1,29.2,0.6,False,False,0.08486088164456418,False,0.1,False,0.3622876588225872,AdaBoost
3,0,15,3,0,3,0.5,1,2,14.83333333,1.5,False,False,0.1310595078284261,False,0.0,False,0.2632409617518282,AdaBoost
2,0,16,9,4,4,0.46428571399999996,1,1,13.14285714,1.0,False,False,0.1387651293212907,False,0.4,False,0.36135595893565103,AdaBoost
3,0,9,4,1,2,0.325,2,2,22.44444444,0.7778,False,False,0.12451919669999867,True,0.7,False,0.3222246296161106,AdaBoost
2,0,1,0,0,1,1.0,0,0,3.0,0.0,False,False,0.07519599013470986,False,0.0,False,0.07909485648976719,AdaBoost
1,0,16,188,1,19,0.17222222199999998,0,0,8.1,1.1,True,False,0.25934635208240825,False,0.3,False,0.39581512840327376,AdaBoost
3,0,8,0,1,2,0.666666667,0,0,17.0,0.5,False,False,0.4775961936009864,False,0.4,False,0.3981239656229926,AdaBoost
4,0,6,19,1,7,0.47619047600000003,1,2,5.428571429,0.7143,False,False,0.15197526138439818,False,0.0,False,0.2040064743137372,AdaBoost
4,0,15,62,4,12,0.192307692,1,2,19.07692308,1.8462,True,False,0.2381315625198579,True,0.6,False,0.385545250382234,RandomForest
3,2,19,106,9,12,0.215277778,1,1,6.25,0.875,False,True,0.5787934498986583,False,0.1,False,0.4391282491419287,AdaBoost
1,0,3,1,1,2,0.666666667,0,0,4.0,0.5,False,False,0.10942779414342292,False,0.0,False,0.06852601776679827,AdaBoost
1,0,6,36,0,8,0.14285714300000002,0,0,4.444444444,0.8889,False,False,0.1973191607748616,False,0.2,True,0.5199257541338418,AdaBoost
2,0,4,4,3,2,0.444444444,1,1,12.0,0.5,False,False,0.1311643275521683,False,0.2,False,0.11935326757081377,AdaBoost
5,0,13,0,1,2,0.260416667,3,6,64.41666667,0.8333,False,False,0.0571266367988672,False,0.0,False,0.10294090799076228,AdaBoost
2,0,7,6,2,4,0.4375,1,1,5.75,0.75,False,False,0.14047167062035118,False,0.1,False,0.3659985608492097,AdaBoost
1,0,0,66,0,11,0.166666667,0,0,8.083333332999999,1.25,False,False,0.2428359438721372,False,0.0,False,0.18303309087110825,AdaBoost
2,0,4,0,2,3,0.625,1,1,10.0,0.75,False,False,0.12124840421176092,True,0.6,False,0.3700947682417042,AdaBoost
4,0,2,0,1,7,0.571428571,0,0,14.14285714,2.0,False,False,0.28758540741870803,False,0.4666666666666666,False,0.2626531237327776,AdaBoost
0,0,4,1,0,2,1.0,0,0,8.0,0.5,False,False,0.05564508700216279,False,0.0,False,0.10579819844423326,AdaBoost
2,0,7,0,2,4,0.45,1,1,11.4,0.8,False,False,0.1410851931661175,False,0.3,False,0.3211522013665302,AdaBoost
3,0,11,1,1,4,0.46666666700000003,1,1,16.5,0.6667,False,False,0.14347438579187774,False,0.5,False,0.4849402064444403,AdaBoost
1,0,45,231,29,21,0.333333333,0,0,15.86363636,1.5,True,True,0.8827511381719394,True,1.0,False,0.4925775968636786,AdaBoost
1,0,9,2,3,3,0.4,0,0,11.25,0.75,False,False,0.1517290823500497,False,0.4,False,0.3641779936800959,AdaBoost
1,0,5,0,5,1,1.0,0,0,0.0,1.0,False,False,0.09992191409927308,False,0.0,False,0.13834097369085027,AdaBoost
1,0,5,87,1,13,0.317647059,0,0,16.33333333,1.2778,False,False,0.22860548224955454,True,0.6,False,0.3805163828940378,AdaBoost
1,0,2,3,2,2,0.444444444,0,0,6.333333333,0.6667,True,False,0.15068600705513252,False,0.0,False,0.12656067732924495,AdaBoost
1,0,5,0,1,3,0.5555555560000001,0,0,9.0,0.6667,False,False,0.4627543298741828,True,0.7,False,0.4254063760293566,AdaBoost
5,0,8,0,7,2,0.75,0,0,9.5,0.5,True,False,0.198709929122946,False,0.1,False,0.3766188587389134,AdaBoost
5,0,2,0,1,1,1.0,0,0,12.0,0.0,False,False,0.13553927566756244,False,0.03333333333333333,False,0.09897901021843733,AdaBoost
3,0,11,0,1,3,0.583333333,0,0,30.0,1.25,False,False,0.1819196302145076,False,0.4,False,0.40914313911124267,AdaBoost
1,0,5,2,3,1,0.333333333,0,0,54.75,1.75,False,False,0.18003045258869546,False,0.3,False,0.4739619180576112,AdaBoost
1,0,2,0,1,1,1.0,0,0,0.0,1.0,False,False,0.0947801165783441,False,0.0,False,0.10524526047846276,AdaBoost
6,0,4,0,0,2,0.666666667,0,0,12.0,0.5,True,True,0.549547977265877,False,0.2,False,0.4439219219063626,Voting
2,0,11,27,2,11,0.18333333300000001,1,1,8.266666667,0.9333,True,False,0.1914917860152764,False,0.1,False,0.4617875405096442,AdaBoost
2,0,9,4,2,5,0.342857143,0,0,9.2,0.6,False,False,0.18131037366660008,False,0.5,False,0.3985005779228026,AdaBoost
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.1576838693952006,False,0.0,False,0.0865483201274973,AdaBoost
1,0,7,43,3,10,0.32,0,0,5.2,0.9,False,False,0.193055423997856,False,0.3,False,0.2886859575856218,AdaBoost
4,0,4,5,0,1,0.6,2,2,15.66666667,0.8333,False,False,0.4620512139317237,False,0.1,False,0.2291941746870439,AdaBoost
1,0,5,0,4,1,1.0,0,0,0.0,1.0,False,False,0.097337673458525,False,0.0,False,0.13769972661134314,AdaBoost
1,0,10,0,9,1,1.0,0,0,0.0,1.0,True,False,0.10187456024327307,False,0.1,False,0.18308491382294606,AdaBoost
1,5,8,0,5,4,0.4,0,0,8.4,1.0,True,True,0.7411429779792646,True,0.6,False,0.4636184277820562,AdaBoost
3,2,5,3,3,2,0.7777777779999999,1,1,8.333333332999999,0.6667,False,False,0.1378187763891102,False,0.3,False,0.3704606638855513,AdaBoost
1,0,5,1,1,1,0.5,0,0,10.5,1.5,False,True,0.5139710785068762,False,0.2,False,0.4439276116824977,AdaBoost
2,2,32,453,12,32,0.121848739,1,1,8.647058824,1.0294,False,True,0.8907276200931097,True,0.9,False,0.4540052692595749,AdaBoost
3,0,6,3,0,2,0.666666667,0,0,5.333333333,0.3333,False,False,0.13969601126409226,False,0.0,False,0.11938029175174625,AdaBoost
1,0,6,0,1,2,0.666666667,0,0,20.5,0.5,True,False,0.4338913791980537,False,0.4,True,0.6191819643077133,AdaBoost
1,0,2,0,2,4,0.75,0,0,4.0,0.5,False,False,0.1085730122208343,False,0.0,False,0.0971391493392674,AdaBoost
1,0,19,15,4,5,0.4,0,0,31.28571429,1.7143,False,False,0.1838110661345558,True,0.6,False,0.3467266734059967,AdaBoost
4,0,9,34,1,9,0.355555556,2,3,7.222222222,0.5556,False,False,0.1262286151794012,False,0.0,False,0.04608392492151351,AdaBoost
1,21,41,354,29,21,0.157142857,1,1,8.857142857000001,1.3214,True,True,0.9779005011916768,True,0.8,False,0.4958486288935462,AdaBoost
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.1576838693952006,False,0.0,False,0.0865483201274973,AdaBoost
1,0,7,0,1,2,0.666666667,0,0,11.5,0.5,False,False,0.1020349256742727,False,0.4,True,0.5497266161396501,AdaBoost
2,0,18,66,3,8,0.34375,1,1,16.61538462,1.0769,True,False,0.49389629015293,False,0.5,False,0.4562633932775657,AdaBoost
2,1,24,684,12,28,0.12272727300000001,1,1,14.97560976,1.1951,False,True,0.8806826256556036,True,0.9,True,0.5111349042415989,AdaBoost
0,0,24,37,1,7,0.433333333,0,0,25.2,1.1,False,False,0.11101057284799164,False,0.0,False,0.20639015696436666,AdaBoost
1,0,1,0,1,0,0.0,0,0,0.0,0.0,False,False,0.1583368633801539,False,0.1,False,0.11196439923626086,AdaBoost
1,0,5,1,2,3,0.5,0,0,9.0,0.6667,False,False,0.13955123161155944,False,0.3,False,0.2910445694325049,AdaBoost
3,0,2,1,1,3,0.666666667,0,0,3.666666667,0.6667,True,False,0.33663425973652233,False,0.4595238095238095,False,0.4987649842037226,AdaBoost
1,0,1,6,1,5,0.7,0,0,3.4,0.8,False,False,0.12979603610337806,False,0.0,False,0.057231924074349974,AdaBoost
1,0,22,81,2,14,0.1875,0,0,13.06666667,0.9333,False,False,0.20753138862311896,False,0.1,False,0.3746830229834556,AdaBoost
2,0,7,15,3,7,0.428571429,1,20,4.714285714,0.8571,False,False,0.0001826960288348956,False,0.0,False,0.07508831708133212,AdaBoost
1,2,3,11,2,7,0.35714285700000004,0,0,3.857142857,0.8571,False,False,0.2069279415997128,False,0.1,False,0.19665393438540665,AdaBoost
1,0,1,0,1,0,0.0,0,0,0.0,0.0,False,False,0.1583368633801539,False,0.1,False,0.11196439923626086,AdaBoost
2,0,5,0,1,1,0.6,0,0,19.5,1.5,False,False,0.18950776820674944,False,0.2,False,0.4049452919680127,AdaBoost
1,0,3,4,2,4,0.625,0,0,8.5,1.0,False,False,0.14615736513519406,False,0.3,False,0.2599451597651677,AdaBoost
1,0,4,3,3,6,0.3666666670000001,0,0,5.166666667,0.8333,False,False,0.1780040921459666,False,0.2,False,0.41169078889784333,AdaBoost
3,0,8,3,1,4,0.305555556,1,1,23.5,0.8333,False,False,0.17279720662276218,False,0.2,False,0.3380158752998785,AdaBoost
1,0,6,1,2,2,0.666666667,0,0,0.0,1.0,False,False,0.1292307442940754,False,0.5,False,0.4808608821023472,AdaBoost
1,0,5,3,1,4,0.233333333,0,0,38.0,1.8571,False,False,0.2136412383914888,False,0.1,False,0.3529906399180593,AdaBoost
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.09563800446670352,False,0.0,False,0.0918951116692244,AdaBoost
1,0,3,0,3,1,1.0,0,0,0.0,1.0,False,False,0.09816581444161382,False,0.0,False,0.11667436018654705,AdaBoost
1,0,0,0,0,1,1.0,0,0,3.0,0.0,False,False,0.060357576995179574,False,0.0,False,0.05479945760751025,AdaBoost
2,0,17,9,0,6,0.5,0,0,18.5,1.1667,False,False,0.17283627201881432,False,0.1,False,0.22463791424705654,AdaBoost
2,0,11,18,1,5,0.3125,0,0,9.375,0.875,False,False,0.19303047079265176,False,0.1,False,0.359933452856994,AdaBoost
2,0,7,46,0,11,0.26666666699999997,0,0,5.583333333,1.0,False,False,0.2288331504398728,False,0.1,False,0.3178881448643458,AdaBoost
1,0,4,4,1,2,0.5,0,0,8.5,0.5,False,False,0.1285784122647756,False,0.5,True,0.5287307550337969,AdaBoost
1,0,5,1,5,2,1.0,0,0,0.0,1.0,False,False,0.10210701607013292,False,0.0,False,0.041923361846980416,AdaBoost
3,0,4,26,1,8,0.311111111,1,2,8.777777777999999,1.2222,True,False,0.17747987524022124,False,0.2,False,0.4667446353741649,AdaBoost
2,0,9,6,1,4,0.875,1,3,46.75,1.0,False,False,0.3779797954624735,True,0.6,False,0.3962598893867491,AdaBoost
2,0,8,0,1,2,0.44,1,2,15.0,1.4,False,False,0.12301752802042401,True,0.7,False,0.15040009942495472,AdaBoost
2,0,17,13,12,5,0.433333333,1,1,16.83333333,1.1667,False,True,0.5120274414819691,False,0.4,True,0.5298208779001543,RandomForest
1,0,5,1,1,5,0.36,0,0,26.33333333,3.1667,False,True,0.7656837813786441,False,0.3,False,0.4064527916253533,AdaBoost
1,0,4,10,3,5,0.55,0,0,0.0,1.0,False,False,0.15860943953950227,False,0.1,False,0.15205894895402158,AdaBoost
3,4,10,0,4,3,0.5,0,0,11.5,1.0,False,False,0.32582117010454736,False,0.4,True,0.655971284966176,AdaBoost
3,0,9,32,1,8,0.305555556,2,3,18.92307692,0.8462,False,False,0.11533623811957525,False,0.2,False,0.3780859589836649,AdaBoost
1,0,2,4,0,4,0.6,0,0,3.8,0.8,False,False,0.1353583507944456,False,0.0,False,0.027755875164380647,AdaBoost
1,0,7,132,1,18,0.3875,0,0,16.75,2.55,True,False,0.4233902267660133,False,0.5,False,0.4646864720924289,AdaBoost
1,0,2,0,1,0,0.0,0,0,0.0,0.0,False,False,0.15607588977271716,False,0.1,False,0.14817155512729946,AdaBoost
2,0,4,0,1,2,0.666666667,1,1,7.666666667,0.3333,False,False,0.0944475645860974,False,0.5,False,0.3913724001524602,AdaBoost
4,0,13,21,7,7,0.39285714299999996,3,4,5.428571429,0.5714,False,False,0.10262848476165536,False,0.0,False,0.06775058907278503,AdaBoost
1,0,7,3,7,3,0.666666667,0,0,0.0,1.0,True,False,0.14472956834816114,False,0.3,False,0.3976236167224572,AdaBoost
4,1,9,3,1,1,0.666666667,2,2,16.33333333,0.6667,False,False,0.10248790542644017,False,0.1,False,0.08211756044147361,AdaBoost
1,0,3,0,1,3,0.666666667,0,0,8.0,0.6667,False,False,0.1384256082011315,False,0.2,False,0.13492949983890698,AdaBoost
3,0,4,0,1,3,0.4375,1,1,5.75,0.75,False,False,0.1611856014730045,False,0.3,False,0.35095674728003395,AdaBoost
2,0,13,73,10,14,0.3666666670000001,1,1,7.4,1.2,False,False,0.21516504355474905,True,0.7,False,0.29068292188148903,AdaBoost
2,0,26,417,4,26,0.135278515,1,2,10.36666667,1.0,False,False,0.2875957773480161,False,0.1,False,0.2017744107157178,AdaBoost
1,0,9,4,1,2,0.666666667,0,0,27.0,0.5,False,False,0.4469907728591838,False,0.3,False,0.3920714752713934,AdaBoost
5,0,3,0,2,2,0.666666667,0,0,11.0,0.5,False,False,0.2460711812664962,False,0.3,False,0.4820434313707557,AdaBoost
3,1,4,1,2,1,0.666666667,1,1,4.5,0.5,False,False,0.13421174618591605,False,0.2,False,0.2390066127035169,AdaBoost
1,0,24,136,7,16,0.19607843100000005,0,0,7.117647058999999,0.9412,False,True,0.6113324581789582,False,0.5,False,0.42664824558808295,AdaBoost
1,0,20,1044,8,42,0.128728414,0,0,11.34693878,1.4082,True,True,0.925239520444946,True,0.6,True,0.5564438989229744,AdaBoost
3,0,5,7,2,5,0.583333333,0,0,6.166666667,1.0,False,False,0.2326808379197543,False,0.0,False,0.3569926385503285,AdaBoost
1,0,157,1164,153,46,0.075231481,0,0,22.71428571,3.102,True,True,0.9939156301331026,False,0.5,True,0.5934459429663911,AdaBoost
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.07744885854849183,False,0.0,False,0.07175714277424051,AdaBoost
3,0,10,1,6,5,0.428571429,1,1,5.285714286,0.8571,False,False,0.17625905173784487,False,0.5,True,0.5068014813817057,AdaBoost
2,0,11,2,1,3,0.45,1,2,13.75,0.75,False,False,0.09652241090893722,False,0.4,False,0.23770936355177505,AdaBoost
1,1,23,83,3,7,0.253846154,0,0,19.21428571,1.4286,False,True,0.5754638498521916,False,0.5,False,0.44458970303880585,AdaBoost
1,5,13,100,11,15,0.323529412,0,0,10.11764706,2.0,True,True,0.5730381669436985,True,0.9,True,0.5825678758709185,AdaBoost
4,0,8,10,3,5,0.6,1,1,4.6,0.8,False,True,0.5138986616689348,False,0.3,False,0.4110583039803005,AdaBoost
4,0,3,15,0,6,0.444444444,2,2,5.166666667,0.5,False,False,0.1225912296244585,False,0.0,False,0.04007331673481161,AdaBoost
3,0,10,13,1,5,0.333333333,1,1,9.285714286000001,0.7143,False,False,0.1692109292346554,False,0.0,False,0.15422992545686964,AdaBoost
1,0,4,1,2,2,0.625,0,0,0.0,1.0,True,False,0.14624834762844285,False,0.0,False,0.10640410713521982,AdaBoost
1,0,5,0,4,1,1.0,0,0,0.0,1.0,False,False,0.10875116573488748,False,0.0,False,0.015666068710069127,AdaBoost
3,0,3,1,1,1,0.666666667,1,1,4.5,0.5,False,False,0.12436063718312343,False,0.0,False,0.11458490868679945,AdaBoost
1,0,6,3,2,2,0.333333333,0,0,5.333333333,0.6667,False,False,0.4999815699005581,False,0.2,False,0.38715248160716825,AdaBoost
3,0,8,11,1,3,0.314814815,1,1,31.7,0.8,False,False,0.15632197143575902,False,0.1,False,0.15669460796638496,AdaBoost
2,0,2,108,1,17,0.367647059,0,0,4.705882353,1.1176,False,False,0.3046761293594605,False,0.2,False,0.1594264013833822,AdaBoost
2,0,3,1,0,2,0.833333333,0,0,4.5,0.0,False,False,0.11886797419546058,False,0.0,False,0.09342402009097447,AdaBoost
1,1,31,14,5,6,0.35,0,0,24.5,0.875,False,False,0.2067887687196992,False,0.5,False,0.3152984243439634,AdaBoost
1,0,6,0,4,1,1.0,0,0,0.0,1.0,False,False,0.10766768221338203,False,0.0,False,0.023623211931340718,AdaBoost
1,0,6,0,5,1,1.0,0,0,0.0,1.0,False,False,0.10959787074020008,False,0.0,False,0.0280722332770663,AdaBoost
2,0,11,1,1,6,0.27777777800000003,1,1,11.2,0.9,True,False,0.1542849785788601,False,0.1,False,0.3143020677552826,AdaBoost
3,0,14,13,5,3,0.38888888899999996,1,1,12.14285714,0.7143,False,False,0.16418273518175328,False,0.2,False,0.3539938433753421,AdaBoost
3,0,1,4,0,3,0.666666667,1,1,2.75,0.5,False,False,0.12961795400347229,False,0.1,False,0.2132887705709756,AdaBoost
2,39,56,256,41,16,0.316770186,1,1,11.66666667,1.0,True,True,0.6626693873307099,True,0.6,True,0.5540109166204451,AdaBoost
1,0,3,3,1,3,0.666666667,0,0,6.333333333,1.3333,False,False,0.1663228756373947,False,0.2,False,0.17069492675931688,AdaBoost
4,0,4,3,1,3,0.666666667,1,2,3.0,0.6667,False,False,0.4711914833946838,False,0.1,False,0.4875744278315325,AdaBoost
1,0,2,1,2,2,0.75,0,0,0.0,1.0,False,False,0.3018938285680932,False,0.25833333333333336,False,0.3692015686477442,AdaBoost
4,0,6,16,1,9,0.481481481,1,1,6.444444444,0.8889,False,False,0.20939339161785492,False,0.0,False,0.20771100614189555,AdaBoost
3,0,4,3,1,2,0.5,1,1,4.333333333,0.3333,False,False,0.13560283052626912,False,0.1,False,0.3009133232891504,AdaBoost
1,0,8,0,7,1,1.0,0,0,0.0,1.0,False,False,0.11138343490936332,False,0.0,False,0.08290112528374546,AdaBoost
0,0,26,143,4,10,0.16161616199999998,0,0,11.78947368,1.1579,False,False,0.1958568253275796,False,0.2,False,0.4649944189313957,AdaBoost
